Client_ID;Nom_Client;Genre;Age;Region;Type_Pret;Revenu_Mensuel_CFA;Montant_Pret_CFA;Duree_Mois;Taux_Interet;Garantie;Date_Debut;Ratio_Remboursement;Paiements_Manques;Score_Credit;Statut_Pret
CLI02651;Brigitte Rolland;Femme;58;BouakÇ;Transport;130924;2442746;18;8,88;Non;2024-04-12;0,19;9;472;DÇfaut
CLI02652;Corinne LÇvàque;Femme;35;Daloa;SantÇ;257327;369897;12;18,29;Oui;2021-12-13;0,74;4;702;En retard
CLI02653;Tristan Lacombe;Homme;41;San Pedro;Immobilier;113134;3472554;12;18,67;Oui;2025-03-16;0,23;13;437;DÇfaut
CLI02654;Agnäs de la Descamps;Homme;49;Daloa;Commerce;528013;1406636;36;7,23;Oui;2021-11-10;0,57;5;679;En retard
CLI02655;Richard Gay;Femme;35;Yamoussoukro;Transport;406358;1364754;6;16,87;Oui;2025-04-28;0,37;15;400;DÇfaut
CLI02656;Camille Tessier;Homme;64;San Pedro;Commerce;1045758;3700298;24;7,28;Non;2024-09-28;0,13;8;641;DÇfaut
CLI02657;Olivier Lambert;Femme;62;Yamoussoukro;Agriculture;692405;2954615;36;19,81;Oui;2022-09-21;1,02;0;696;SoldÇ
CLI02658;Camille du Vallet;Homme;37;BouakÇ;SantÇ;654963;2715866;6;5,21;Oui;2021-05-28;1,19;0;773;SoldÇ
CLI02659;Maggie Leroy;Femme;54;Daloa;Immobilier;591780;4751490;24;16,1;Non;2022-11-22;0,14;9;538;DÇfaut
CLI02660;Denis-Alphonse Pages;Homme;31;Yamoussoukro;Commerce;743137;4269460;24;14,05;Oui;2022-02-12;0,54;2;713;En retard
CLI02661;Geneviäve Boucher;Homme;38;San Pedro;Education;935820;3902369;18;10,95;Oui;2021-09-26;0,18;8;547;DÇfaut
CLI02662;Laetitia Ferrand;Homme;23;Yamoussoukro;Commerce;238370;2093355;36;18,3;Oui;2022-10-22;0,59;1;647;En retard
CLI02663;Suzanne-ThÇräse Becker;Homme;36;Abidjan;Agriculture;668916;3198219;6;7,01;Oui;2023-09-18;0,44;8;598;DÇfaut
CLI02664;JÇrìme-Jules Couturier;Homme;44;Daloa;Transport;575024;1508045;6;20,42;Oui;2023-09-15;0,91;0;704;Actif
CLI02665;Maurice Jourdan;Homme;61;Daloa;SantÇ;942086;1914482;24;21,82;Oui;2024-04-25;0,36;15;493;DÇfaut
CLI02666;Noâl Fouquet;Femme;36;Daloa;Transport;877705;155951;24;19,98;Non;2023-01-29;0,75;0;731;Actif
CLI02667;Gilbert Lecoq;Femme;51;Abidjan;Transport;466268;437327;6;5,46;Oui;2026-01-31;0,24;10;576;DÇfaut
CLI02668;Michel Carre;Homme;50;Abidjan;Agriculture;319368;3688152;12;10,38;Non;2024-11-26;0,5;1;625;En retard
CLI02669;Lucas Thomas;Homme;50;Korhogo;Immobilier;93463;4488297;18;6,62;Oui;2025-11-26;0,22;15;386;DÇfaut
CLI02670;Denis-Franck Auger;Femme;44;Yamoussoukro;Transport;624298;3098156;24;17,11;Non;2022-09-20;0,26;12;516;DÇfaut
CLI02671;Daniel Garnier;Homme;59;Daloa;SantÇ;470205;3854397;24;14,97;Oui;2025-01-06;0,36;13;420;DÇfaut
CLI02672;Hugues Rousset;Femme;30;San Pedro;Education;972667;2067608;36;12,09;Non;2023-11-23;0,22;12;559;DÇfaut
CLI02673;Jean Weiss;Homme;22;Daloa;Immobilier;860675;3098893;24;9,15;Non;2024-06-01;0,21;14;485;DÇfaut
CLI02674;Isabelle Adam;Homme;31;Yamoussoukro;Transport;373160;1873812;18;18,34;Non;2022-07-27;1,16;0;697;SoldÇ
CLI02675;Margaret Thierry;Femme;32;San Pedro;Transport;1116494;3608975;12;19,55;Oui;2025-08-28;0,1;7;595;DÇfaut
CLI02676;Constance Marques-Carpentier;Homme;64;Korhogo;Transport;705350;1510589;6;12,49;Oui;2024-03-23;0,43;9;496;DÇfaut
CLI02677;Maurice Camus;Femme;34;Korhogo;Education;951698;2247243;24;5,54;Non;2023-07-09;0,38;11;566;DÇfaut
CLI02678;Bernard Mace;Femme;58;Abidjan;Immobilier;1150625;4102001;6;9,33;Oui;2025-04-10;0,71;2;671;En retard
CLI02679;Manon Joseph;Homme;52;Daloa;Agriculture;557809;3418567;12;18,8;Oui;2021-07-08;0,19;11;505;DÇfaut
CLI02680;RenÇ Muller;Homme;63;Abidjan;Commerce;431623;4097958;6;12,67;Non;2023-02-04;0,76;0;691;Actif
CLI02681;Alexandria Charrier Le Turpin;Femme;24;Korhogo;Agriculture;870878;1267639;36;6,88;Oui;2022-04-30;0,7;2;761;En retard
CLI02682;Sabine Hoarau;Femme;51;Daloa;Commerce;340208;4400280;12;5,41;Non;2021-06-12;0,69;4;597;En retard
CLI02683;ThÇodore Guilbert;Femme;42;Korhogo;Transport;1019942;4460900;36;19,58;Non;2023-08-21;1,02;0;744;SoldÇ
CLI02684;Alphonse Arnaud Le Maillet;Femme;58;San Pedro;Commerce;1021192;527145;18;8,22;Oui;2026-04-25;1,06;0;826;SoldÇ
CLI02685;êlisabeth Poirier du Caron;Homme;38;Abidjan;Transport;938194;2866488;24;12,12;Oui;2021-05-21;0,91;0;778;Actif
CLI02686;Eugäne Durand;Homme;52;Abidjan;Agriculture;523042;2678847;24;22,23;Oui;2024-01-03;0,2;12;498;DÇfaut
CLI02687;Zacharie Lemaåtre;Femme;44;San Pedro;Education;819034;3813392;12;19,9;Oui;2023-07-16;0,93;0;762;Actif
CLI02688;Georges-Gilbert Lacombe;Femme;59;Korhogo;SantÇ;940924;1878033;24;23,28;Oui;2022-02-16;0,66;1;693;En retard
CLI02689;GÇrard Pruvost;Homme;46;Abidjan;Transport;1192332;1448294;6;7,28;Non;2026-04-29;0,33;6;715;DÇfaut
CLI02690;Christophe Traore;Femme;43;San Pedro;Commerce;475365;1490664;6;12,78;Oui;2022-05-25;0,98;0;757;Actif
CLI02691;Julie-Juliette Toussaint;Homme;25;Daloa;Education;1066094;4469818;18;10,36;Non;2023-02-12;0,14;6;601;DÇfaut
CLI02692;Anouk Bernier-Langlois;Homme;36;Korhogo;Agriculture;1078709;1420213;36;12,15;Non;2022-04-17;0,43;14;503;DÇfaut
CLI02693;Lorraine Dubois du Perez;Femme;65;San Pedro;Immobilier;963106;2016457;36;23,34;Oui;2024-11-29;0,7;1;754;En retard
CLI02694;NoÇmi Chauveau du Payet;Homme;59;San Pedro;Immobilier;403228;1270541;18;20,54;Oui;2023-06-21;1,08;0;722;SoldÇ
CLI02695;Roger-Emmanuel Meunier;Homme;59;San Pedro;Agriculture;466413;2756762;36;22,61;Non;2025-08-16;0,17;10;532;DÇfaut
CLI02696;Roger Boyer;Homme;32;Yamoussoukro;Immobilier;473991;3454231;6;7,43;Non;2025-12-31;0,7;2;730;En retard
CLI02697;Joseph Richard;Homme;34;Abidjan;Transport;607830;2720421;12;6,88;Oui;2022-03-03;0,53;1;756;En retard
CLI02698;Marcel Cousin-Richard;Femme;54;Korhogo;Education;788155;437062;36;13,57;Non;2024-04-28;0,83;0;721;Actif
CLI02699;Marine Guyon;Femme;29;Daloa;Commerce;662096;319361;36;24,71;Oui;2022-04-26;0,77;0;787;Actif
CLI02700;êlise-Manon Legrand;Femme;51;BouakÇ;Education;474647;2806681;6;13,37;Oui;2024-09-08;0,66;1;752;En retard
CLI02701;Alexandre Allard-Maury;Femme;33;Daloa;Immobilier;979242;3848540;6;14,56;Oui;2024-01-12;0,25;13;514;DÇfaut
CLI02702;Sylvie-CÇlina Coulon;Homme;32;Abidjan;SantÇ;720952;1162363;12;17,93;Non;2026-02-07;0,91;0;804;Actif
CLI02703;Tristan Ollivier;Homme;24;Abidjan;Education;943596;2110523;12;19,67;Oui;2025-04-30;0,58;3;793;En retard
CLI02704;Sophie Lambert;Homme;62;BouakÇ;SantÇ;730125;2484284;18;8,36;Non;2025-04-25;0,94;0;789;Actif
CLI02705;Chantal Vaillant-Jacquet;Homme;31;San Pedro;Immobilier;666176;2102279;18;5,15;Non;2022-08-13;0,76;0;755;Actif
CLI02706;Henriette Brunet;Homme;28;Korhogo;Education;1159517;3621841;6;24,6;Oui;2023-01-16;0,56;3;761;En retard
CLI02707;Thomas Marty;Femme;27;San Pedro;Commerce;727871;4202300;18;8,85;Oui;2024-03-08;0,69;1;716;En retard
CLI02708;Franck-Patrick Leleu;Femme;40;Korhogo;Agriculture;361511;2567269;18;24,8;Oui;2022-06-12;0,85;0;711;Actif
CLI02709;Benoåt Weber;Femme;25;Daloa;Education;228057;277846;12;11,37;Oui;2021-09-06;0,45;3;645;En retard
CLI02710;Louise Blot;Homme;23;Korhogo;Agriculture;445952;2078884;24;12,64;Non;2024-04-12;0,52;5;686;En retard
CLI02711;Hugues-Charles Lenoir;Homme;57;Abidjan;SantÇ;807657;2010649;12;15,75;Oui;2023-01-20;0,2;10;527;DÇfaut
CLI02712;êlodie Langlois;Homme;59;Yamoussoukro;Commerce;114063;1983534;18;7,54;Oui;2023-06-11;0,82;0;752;Actif
CLI02713;Henriette Gonzalez;Femme;48;BouakÇ;Immobilier;452610;4348216;12;10,4;Oui;2024-09-06;0,31;10;521;DÇfaut
CLI02714;ThÇräse Weiss;Homme;51;Daloa;Commerce;857890;910063;36;12,62;Non;2025-11-29;1,09;0;720;SoldÇ
CLI02715;Olivier Maury;Femme;44;Korhogo;Immobilier;683917;1524112;18;9,98;Oui;2024-05-31;0,72;4;687;En retard
CLI02716;Josette du Maury;Femme;22;BouakÇ;Education;1023229;2306439;12;11,8;Non;2023-06-10;1,02;0;695;SoldÇ
CLI02717;HonorÇ-Gabriel Reynaud;Femme;59;Yamoussoukro;Immobilier;650382;4073211;6;9,97;Non;2025-11-10;0,57;5;649;En retard
CLI02718;Marcel Lemonnier du Navarro;Homme;41;Abidjan;Commerce;281591;3995364;24;11,56;Oui;2024-02-06;0,38;7;583;DÇfaut
CLI02719;RenÇe Louis-Millet;Femme;38;Daloa;SantÇ;365997;4667750;36;23,99;Non;2021-09-19;0,33;10;466;DÇfaut
CLI02720;Nicole-ZoÇ Alexandre;Femme;63;San Pedro;Commerce;871237;4381414;24;13,59;Non;2021-07-27;0,75;0;748;Actif
CLI02721;Tristan Coulon;Femme;65;Korhogo;Commerce;303329;3888426;6;22,44;Non;2024-05-05;1,05;0;769;SoldÇ
CLI02722;Audrey Bodin;Homme;37;Daloa;Transport;1003406;738163;6;5,53;Non;2024-06-22;0,93;0;772;Actif
CLI02723;Margaux Descamps;Homme;42;Daloa;Immobilier;902479;4080176;18;13,38;Oui;2026-02-11;0,9;0;707;Actif
CLI02724;Roland Martinez;Homme;55;Korhogo;SantÇ;1139445;3593159;6;18,72;Non;2024-09-19;0,52;3;777;En retard
CLI02725;Luc HervÇ Le Potier;Homme;34;Korhogo;Education;675772;1790528;18;17,21;Non;2023-05-15;0,8;0;828;Actif
CLI02726;Monique Andre;Femme;22;Daloa;Education;663509;2769629;6;17,91;Non;2021-06-14;0,96;0;738;Actif
CLI02727;Michäle Fleury;Homme;52;BouakÇ;Education;799649;2657738;6;7,71;Non;2024-03-12;0,88;0;793;Actif
CLI02728;Benjamin du Bernard;Femme;25;Yamoussoukro;Commerce;1069077;4555180;36;8,36;Oui;2025-08-11;0,46;4;735;En retard
CLI02729;Agnäs Bouvet;Homme;42;San Pedro;SantÇ;196805;2069284;36;11,47;Non;2023-09-23;0,88;0;669;Actif
CLI02730;Brigitte Lebon Le Bertin;Homme;45;Korhogo;SantÇ;710937;4363105;6;17,58;Oui;2024-11-12;0,94;0;708;Actif
CLI02731;Thibaut Bonnin-Michaud;Femme;57;Yamoussoukro;Education;592740;3465873;36;22,36;Oui;2026-03-31;0,84;0;773;Actif
CLI02732;OcÇane Roux;Femme;35;San Pedro;Education;119731;759509;6;20,4;Oui;2024-01-22;1,04;0;771;SoldÇ
CLI02733;Patricia Dumas;Femme;59;BouakÇ;SantÇ;779323;755139;36;17,97;Non;2023-06-28;0,1;10;592;DÇfaut
CLI02734;Auguste Payet;Femme;50;Yamoussoukro;Transport;814586;4447147;24;20,18;Non;2025-05-17;0,15;9;521;DÇfaut
CLI02735;Marguerite Tessier de Gilbert;Homme;24;Daloa;Education;487482;3593868;12;10,07;Oui;2024-05-04;0,85;0;792;Actif
CLI02736;Guy Brunet de la Lesage;Femme;46;BouakÇ;Immobilier;1146758;3216866;12;9,65;Oui;2025-09-17;0,69;2;721;En retard
CLI02737;Nathalie Briand;Femme;64;San Pedro;Agriculture;964324;794717;24;19,28;Oui;2025-08-31;0,92;0;775;Actif
CLI02738;Marine Normand;Homme;49;Daloa;Transport;712193;2398310;18;14,22;Oui;2021-10-05;1,07;0;760;SoldÇ
CLI02739;Adäle-Simone Boucher;Homme;45;San Pedro;Immobilier;593808;3341801;24;15,76;Non;2023-12-29;0,87;0;788;Actif
CLI02740;LÇon Masse;Femme;44;BouakÇ;Education;651715;2456308;12;23,82;Non;2021-10-08;1,02;0;774;SoldÇ
CLI02741;Laurence Hamel-Durand;Femme;33;San Pedro;Transport;1015592;3906207;18;22,56;Oui;2022-04-01;1,06;0;779;SoldÇ
CLI02742;Joseph Garcia;Femme;47;San Pedro;Immobilier;1076817;2410491;6;10,3;Non;2021-12-27;0,27;13;542;DÇfaut
CLI02743;Aurore De Sousa;Homme;40;Daloa;Agriculture;1013551;2992155;12;10,96;Oui;2023-10-13;0,18;13;513;DÇfaut
CLI02744;Agathe Millet;Homme;60;Yamoussoukro;Transport;202030;321104;6;16,42;Non;2021-11-08;0,41;6;619;DÇfaut
CLI02745;JosÇphine Samson;Femme;53;Daloa;SantÇ;394604;2081453;18;19,45;Non;2023-12-23;0,48;5;517;En retard
CLI02746;Marc Merle;Femme;44;San Pedro;Transport;595903;2918538;12;23,28;Oui;2024-09-15;1,05;0;718;SoldÇ
CLI02747;Lucy Millet;Homme;61;Abidjan;Commerce;108267;358861;18;14,33;Oui;2025-12-11;1,04;0;716;SoldÇ
CLI02748;Yves Garcia du Klein;Homme;40;Yamoussoukro;Commerce;838483;3585087;6;6,57;Non;2026-04-04;0,86;0;701;Actif
CLI02749;Bernadette Fournier;Homme;56;San Pedro;Transport;293494;2719939;36;9,3;Non;2021-09-11;1,16;0;717;SoldÇ
CLI02750;Nathalie Hubert;Homme;40;Daloa;Commerce;722593;3995865;24;13,5;Non;2021-11-25;0,2;12;484;DÇfaut
CLI02751;Camille-Astrid Roussel;Femme;50;Daloa;Immobilier;943206;3404564;24;15,95;Oui;2023-06-06;0,26;15;530;DÇfaut
CLI02752;Laurent Barbe;Homme;44;Yamoussoukro;SantÇ;927492;2928076;36;16,72;Oui;2026-02-15;0,12;15;526;DÇfaut
CLI02753;Alice du Briand;Homme;65;San Pedro;Immobilier;567945;1992443;6;19,6;Non;2021-08-04;0,73;2;678;En retard
CLI02754;ThÇodore Valette;Homme;41;Yamoussoukro;Commerce;663510;4086419;12;17,46;Oui;2022-11-10;0,56;2;679;En retard
CLI02755;CÇlina êtienne;Femme;25;San Pedro;Agriculture;533575;790205;36;12,77;Non;2026-05-10;0,14;13;482;DÇfaut
CLI02756;Valentine Guillou;Homme;56;San Pedro;Immobilier;269349;2175089;24;19,66;Non;2024-01-04;0,65;2;647;En retard
CLI02757;StÇphanie de Delannoy;Femme;29;Daloa;Agriculture;85584;1626870;18;17,11;Oui;2025-07-10;0,41;6;580;DÇfaut
CLI02758;Denise Aubry;Femme;62;San Pedro;Immobilier;553243;3047658;6;15,75;Non;2023-09-22;0,92;0;694;Actif
CLI02759;HonorÇ Renaud;Femme;51;Korhogo;SantÇ;714275;851213;12;6,8;Oui;2023-02-12;0,32;11;497;DÇfaut
CLI02760;êtienne Leconte-Aubry;Homme;21;Korhogo;Commerce;376441;3030820;36;12,48;Non;2025-09-03;0,39;12;492;DÇfaut
CLI02761;Victoire-Anne Techer;Femme;34;Korhogo;Education;1185677;4562772;18;17,75;Non;2022-09-23;0,86;0;798;Actif
CLI02762;Denis Daniel-Jacob;Femme;42;BouakÇ;Education;201395;4893048;36;11,07;Oui;2023-02-16;1,07;0;639;SoldÇ
CLI02763;Henriette Le Masson;Femme;42;BouakÇ;Education;837084;4402255;6;12,54;Oui;2024-12-08;0,48;5;675;En retard
CLI02764;Christelle Lebon;Homme;27;Daloa;Commerce;542084;2659267;36;20,24;Oui;2021-06-18;0,73;5;602;En retard
CLI02765;Georges Charles Le Lopez;Homme;55;Yamoussoukro;Agriculture;216379;2215946;24;8,78;Oui;2026-01-30;0,24;15;409;DÇfaut
CLI02766;Luc-ThÇodore Chauvin;Homme;65;BouakÇ;Commerce;855894;4867017;24;19,89;Oui;2025-08-09;0,37;6;649;DÇfaut
CLI02767;Gilles Pelletier;Femme;30;BouakÇ;Agriculture;1070237;1670611;18;6,81;Oui;2021-07-04;0,2;12;548;DÇfaut
CLI02768;GrÇgoire-Jules Thomas;Homme;42;BouakÇ;Commerce;827337;3090394;12;21,98;Non;2026-05-10;1,15;0;770;SoldÇ
CLI02769;Alphonse Le Moulin;Homme;24;Korhogo;SantÇ;724479;2540012;6;14;Oui;2025-03-31;0,69;1;706;En retard
CLI02770;RÇmy Carlier;Femme;44;BouakÇ;SantÇ;715603;2674477;18;14,13;Non;2021-12-17;0,92;0;736;Actif
CLI02771;Aurore Raymond-Dupuy;Femme;41;BouakÇ;Transport;716644;1053943;36;19,84;Oui;2026-04-05;0,3;15;452;DÇfaut
CLI02772;Olivier Blondel;Femme;42;Abidjan;Transport;400237;512014;24;11,14;Oui;2025-08-25;0,19;15;405;DÇfaut
CLI02773;Julie Bouchet;Homme;65;BouakÇ;SantÇ;882045;3242162;36;6,87;Oui;2024-03-28;0,16;14;468;DÇfaut
CLI02774;Thierry Deschamps;Femme;29;BouakÇ;SantÇ;338993;3443173;36;7,83;Oui;2025-09-16;1,01;0;637;SoldÇ
CLI02775;Eugäne-êtienne Lebrun;Homme;61;BouakÇ;Commerce;1126943;3034999;24;8,41;Non;2025-08-01;0,96;0;762;Actif
CLI02776;FrÇdÇric Lejeune de la Ollivier;Homme;61;Abidjan;Immobilier;648307;4215525;36;20,99;Oui;2022-06-18;0,88;0;711;Actif
CLI02777;êdouard Lacombe-Meyer;Homme;29;Daloa;Agriculture;817557;4179515;12;20,2;Oui;2022-12-16;0,71;4;649;En retard
CLI02778;Manon Menard;Homme;30;Daloa;Agriculture;143974;441131;24;23,26;Non;2022-06-22;0,39;11;480;DÇfaut
CLI02779;Auguste Paul;Femme;33;Daloa;Commerce;1051150;1074220;12;17,2;Oui;2023-09-21;0,2;11;571;DÇfaut
CLI02780;Margaux-Charlotte Jean;Femme;64;Abidjan;Transport;1153153;243508;12;23,27;Non;2025-03-07;1,14;0;832;SoldÇ
CLI02781;Maggie-Marianne Ramos;Homme;39;San Pedro;Immobilier;140146;1505444;12;10,24;Non;2023-12-14;0,56;3;673;En retard
CLI02782;êlise Baron;Femme;46;San Pedro;Transport;795265;399453;36;5,47;Non;2022-04-23;1,06;0;749;SoldÇ
CLI02783;Alexandria Leleu;Femme;34;BouakÇ;Agriculture;153981;836585;24;11,58;Non;2023-05-20;1,03;0;658;SoldÇ
CLI02784;Adäle Allain;Femme;54;Abidjan;Agriculture;1146735;4331968;24;19,56;Oui;2022-05-08;0,52;4;649;En retard
CLI02785;Juliette Masse;Femme;63;Abidjan;Commerce;190030;3545452;12;22,7;Oui;2021-11-06;0,25;15;364;DÇfaut
CLI02786;DorothÇe Bailly;Homme;56;Abidjan;Education;881511;126516;18;14,64;Non;2022-12-11;0,75;0;772;Actif
CLI02787;Margot Cohen du Teixeira;Homme;34;Korhogo;Education;1147323;189891;12;11,59;Non;2025-08-26;0,94;0;782;Actif
CLI02788;Yves Caron;Femme;36;Yamoussoukro;Transport;433345;4827629;18;11,16;Oui;2021-08-25;0,75;0;643;Actif
CLI02789;Joseph Pierre;Homme;44;Daloa;Transport;569388;2630549;24;7,56;Oui;2024-06-28;0,36;11;492;DÇfaut
CLI02790;Alexandre Vaillant;Femme;34;Abidjan;Education;198060;4784525;18;19,57;Non;2023-09-10;0,24;12;439;DÇfaut
CLI02791;ThÇräse Bourdon-Hoareau;Femme;53;Daloa;SantÇ;1164369;3439099;36;19,96;Non;2023-02-04;0,56;3;745;En retard
CLI02792;Suzanne Lebreton;Homme;58;Korhogo;Agriculture;429802;3133316;36;18,27;Oui;2024-06-06;1,06;0;689;SoldÇ
CLI02793;Alexandre-Emmanuel Schneider;Homme;28;San Pedro;Education;1185078;1881516;12;9,91;Non;2022-02-26;0,33;12;543;DÇfaut
CLI02794;Emmanuel du Blanc;Femme;64;Yamoussoukro;Immobilier;965848;4118126;24;17,78;Non;2025-02-07;0,65;5;618;En retard
CLI02795;Franck Lemonnier de Roux;Homme;51;Abidjan;Agriculture;643716;2404903;36;11,51;Oui;2022-10-12;0,73;3;679;En retard
CLI02796;Victor Jacquet;Femme;61;Korhogo;SantÇ;500827;730827;24;11,45;Oui;2022-03-27;0,48;3;648;En retard
CLI02797;CÇcile Guillon;Femme;38;Daloa;Agriculture;1039140;2368897;6;24,34;Non;2021-11-11;0,17;10;603;DÇfaut
CLI02798;Victoire du Munoz;Femme;49;Yamoussoukro;Immobilier;757863;1059152;6;20,8;Non;2026-02-10;0,78;0;693;Actif
CLI02799;CÇlina êtienne;Homme;38;Abidjan;Education;931987;3032927;18;6,44;Non;2025-09-25;0,49;4;668;En retard
CLI02800;GÇrard Meyer;Femme;49;Yamoussoukro;SantÇ;1190207;3629988;12;23,71;Oui;2026-04-07;0,11;6;674;DÇfaut
CLI02801;Adrien de Gilbert;Homme;24;Daloa;SantÇ;311226;3371910;12;21,74;Non;2025-04-10;0,19;11;484;DÇfaut
CLI02802;Inäs Bernier-RÇmy;Homme;32;Yamoussoukro;SantÇ;668842;1262854;12;15,49;Oui;2025-06-08;0,94;0;850;Actif
CLI02803;Thomas Ribeiro;Homme;51;San Pedro;SantÇ;880211;3491089;36;5,98;Non;2023-02-06;0,79;0;767;Actif
CLI02804;Susanne de la Jacob;Homme;26;Abidjan;Immobilier;1141475;331740;18;5,16;Oui;2021-11-20;0,32;10;570;DÇfaut
CLI02805;Nicolas-Vincent Blanchet;Homme;49;Abidjan;Immobilier;587533;3193445;36;12,98;Non;2022-01-01;1,19;0;723;SoldÇ
CLI02806;Noâl Le Le Gall;Femme;37;Korhogo;Transport;651611;3546613;6;11,9;Oui;2022-04-12;0,74;4;578;En retard
CLI02807;Adrien Barre;Femme;38;San Pedro;SantÇ;924943;1205833;24;7,72;Oui;2025-10-01;0,79;0;777;Actif
CLI02808;Pauline Pruvost de la Blondel;Femme;60;San Pedro;Transport;212050;948298;36;18,82;Non;2025-05-12;0,88;0;678;Actif
CLI02809;Yves Payet;Homme;53;Yamoussoukro;SantÇ;844266;407134;12;24,62;Non;2022-04-24;1,07;0;816;SoldÇ
CLI02810;Marc Brunel;Homme;56;Abidjan;Agriculture;595689;214502;24;14,08;Oui;2024-04-26;1,06;0;735;SoldÇ
CLI02811;Alexandria Texier;Femme;32;Yamoussoukro;SantÇ;954061;2229541;12;23,85;Non;2024-05-26;0,51;4;688;En retard
CLI02812;êlise Dupont;Femme;21;Abidjan;SantÇ;1014933;4757507;36;20,54;Non;2022-09-16;0,12;13;468;DÇfaut
CLI02813;ZoÇ Mendäs-Lemonnier;Homme;59;Yamoussoukro;Commerce;1138794;592525;24;14,67;Non;2025-08-02;0,51;2;837;En retard
CLI02814;RÇmy Colas;Femme;59;Korhogo;SantÇ;426473;2894184;12;18,44;Oui;2021-05-28;0,57;3;640;En retard
CLI02815;Henri Benard du Ribeiro;Homme;54;Yamoussoukro;Education;785364;4834564;24;10,44;Non;2023-09-04;0,59;3;743;En retard
CLI02816;Guillaume Pineau;Homme;51;Daloa;Immobilier;119304;3083696;18;11,06;Oui;2026-02-12;0,77;0;713;Actif
CLI02817;Roger Dupuis;Homme;48;BouakÇ;SantÇ;1067235;4182473;6;11,73;Oui;2024-11-21;0,55;5;684;En retard
CLI02818;Luce du Lefävre;Homme;58;Yamoussoukro;Commerce;637069;501040;24;13,1;Oui;2023-12-31;1,14;0;773;SoldÇ
CLI02819;SÇbastien Jacquot;Femme;34;Abidjan;Immobilier;834853;3940744;24;7,5;Oui;2022-07-09;0,16;6;639;DÇfaut
CLI02820;Odette Pottier;Femme;50;Daloa;Education;1033898;1968610;18;17,29;Non;2023-02-20;0,39;7;566;DÇfaut
CLI02821;Christophe Gautier;Femme;29;Abidjan;Agriculture;442699;3006125;18;14,37;Non;2026-01-02;0,65;4;623;En retard
CLI02822;ClÇmence Marty-Lefävre;Femme;38;BouakÇ;Education;1102986;2642252;6;12,87;Non;2025-05-27;0,46;3;757;En retard
CLI02823;JosÇphine de Laine;Femme;30;Daloa;SantÇ;578676;1262718;36;12,33;Oui;2025-06-22;0,51;5;643;En retard
CLI02824;Luc Renard;Femme;52;Abidjan;Agriculture;712106;4141955;18;23,56;Non;2023-01-31;0,21;12;433;DÇfaut
CLI02825;StÇphanie Clerc;Femme;61;Abidjan;Immobilier;326536;1672497;24;8,35;Non;2021-12-30;0,33;10;513;DÇfaut
CLI02826;ThÇräse Monnier;Homme;50;Daloa;SantÇ;293410;2160763;24;21,14;Non;2022-01-22;1,2;0;775;SoldÇ
CLI02827;êdith Lebrun;Homme;37;Yamoussoukro;Commerce;1113266;4998164;24;19,41;Oui;2021-11-06;0,99;0;811;Actif
CLI02828;Margaud Breton;Femme;41;Daloa;Transport;793127;400141;36;19,26;Non;2024-09-09;0,65;3;712;En retard
CLI02829;Franck Da Silva;Homme;28;San Pedro;Immobilier;1047792;263056;12;17,17;Oui;2022-11-24;0,53;1;820;En retard
CLI02830;Audrey Rossi de Barbier;Homme;63;Korhogo;SantÇ;162446;929630;24;19,99;Non;2021-11-26;1,13;0;692;SoldÇ
CLI02831;Arnaude Lebrun;Femme;57;Yamoussoukro;SantÇ;150136;4151032;36;13,65;Non;2022-10-25;0,76;0;605;Actif
CLI02832;Lorraine Hamon Le Guillet;Homme;46;San Pedro;Transport;407356;971421;18;16,57;Non;2022-02-10;0,96;0;694;Actif
CLI02833;StÇphane Mathieu-Thierry;Homme;43;Abidjan;Transport;495114;3643984;24;25;Non;2024-08-25;0,5;3;715;En retard
CLI02834;Dominique Schneider;Homme;50;BouakÇ;Immobilier;348618;1164337;36;15,77;Oui;2024-01-02;0,4;7;572;DÇfaut
CLI02835;Noâl Barbe;Homme;33;BouakÇ;Transport;95312;674201;18;8,79;Non;2025-06-15;0,76;0;693;Actif
CLI02836;Tristan Lecoq;Femme;60;San Pedro;SantÇ;555447;3675667;24;22,02;Non;2024-08-02;1,12;0;706;SoldÇ
CLI02837;Inäs-Michelle Da Silva;Femme;49;San Pedro;SantÇ;211188;2298399;36;24,27;Oui;2023-04-28;0,32;6;654;DÇfaut
CLI02838;Marthe de la Guillou;Homme;44;Yamoussoukro;Agriculture;996356;3109807;36;21,28;Oui;2024-09-25;0,53;1;813;En retard
CLI02839;ThÇräse Sanchez-Dijoux;Femme;36;San Pedro;Education;1067497;2268086;6;7,83;Non;2023-10-07;0,66;5;772;En retard
CLI02840;StÇphane Brunet;Homme;26;Yamoussoukro;Agriculture;344777;1127286;12;20,94;Oui;2025-04-26;0,28;10;516;DÇfaut
CLI02841;êdith Devaux de la Marie;Femme;26;Korhogo;Immobilier;306923;4962208;24;20,79;Non;2024-08-15;0,7;2;652;En retard
CLI02842;Matthieu Gay-HervÇ;Femme;41;Yamoussoukro;SantÇ;1026874;2265481;18;12,55;Oui;2024-05-08;0,51;2;679;En retard
CLI02843;êdouard Coste;Femme;38;Abidjan;Agriculture;680645;690981;6;15,42;Non;2024-05-21;0,98;0;820;Actif
